marka	model	donanim	motor	yakit	vites	fiyat	websitesi
Fiat	Egea Sedan	1.6 M.Jet 120 HP DCT Comfort	1,6	Dizel	Otomatik	88.900	http://www.fiat.com.tr/
Fiat	Egea Sedan	1.6 M.Jet 120 HP DCT Lounge	1,6	Dizel	Otomatik	94.400	http://www.fiat.com.tr/
Fiat	Egea Sedan	1.6 M.Jet 120 HP DCT Urban	1,6	Dizel	Otomatik	89.400	http://www.fiat.com.tr/
Fiat	Egea Sedan	1.6 M.Jet 120 HP Lounge	1,6	Dizel	Düz	86.400	http://www.fiat.com.tr/
Fiat	Egea Sedan	1.6 M.Jet 120 HP Urban	1,6	Dizel	Düz	80.400	http://www.fiat.com.tr/
Fiat	Egea Stationwagon	1.6 E-Torq 110 HP AT6 Lounge Plus	1,6	Benzin	Otomatik	86.900	http://www.fiat.com.tr/
Fiat	Egea Stationwagon	1.6 E-Torq 110 HP AT6 Urban Plus	1,6	Benzin	Otomatik	80.900	http://www.fiat.com.tr/
Fiat	Egea Stationwagon	1.6 M.Jet 120 HP DCT Lounge Plus	1,6	Dizel	Otomatik	101.900	http://www.fiat.com.tr/
Fiat	Egea Stationwagon	1.6 M.Jet 120 HP DCT Urban Plus	1,6	Dizel	Otomatik	95.900	http://www.fiat.com.tr/
Fiat	Egea Stationwagon	1.6 M.Jet 120 HP Lounge Plus	1,6	Dizel	Düz	94.900	http://www.fiat.com.tr/
Fiat	Egea Stationwagon	1.6 M.Jet 120 HP Urban Plus	1,6	Dizel	Düz	88.900	http://www.fiat.com.tr/
Fiat	Fiorino Panorama	1.3 M.Jet 75 HP Emotion	1,3	Dizel	Düz	68.400	http://www.fiat.com.tr/
Fiat	Fiorino Panorama	1.3 M.Jet 75 HP Pop	1,3	Dizel	Düz	65.000	http://www.fiat.com.tr/
Fiat	Fiorino Panorama	1.3 M.Jet 95 HP Premio	1,3	Dizel	Düz	74.350	http://www.fiat.com.tr/
Fiat	Linea	1.3 M.Jet 95 HP Pop	1,3	Dizel	Düz	63.900	http://www.fiat.com.tr/
Fiat	Linea	1.3 M.Jet 95 HP Urban	1,3	Dizel	Düz	66.900	http://www.fiat.com.tr/
Fiat	Linea	1.4 77 HP Pop	1,4	Benzin	Düz	51.900	http://www.fiat.com.tr/
Fiat	Panda	0.9 85 HP Twinair Dualogic Lounge S1	0,9	Benzin	Otomatik	59.900	http://www.fiat.com.tr/
Fiat	Panda	1.2 69 HP Pop S1	1,2	Benzin	Düz	51.900	http://www.fiat.com.tr/
Fiat	Panda	1.3 M.Jet 95 HP Cross S1	1,3	Dizel	Düz	88.900	http://www.fiat.com.tr/
Fiat	Punto	1.4 Fire 77 HP S&S Popstar	1,4	Benzin	Düz	52.900	http://www.fiat.com.tr/
Ford	B-Max	1.5L TDCi 95PS (215 Nm) Titanium	1,5	DizeL	Düz	78.890	http://www.ford.com.tr/
Ford	B-Max	1.6L Ti-VCT 105PS (150 Nm) Titanium	1,6	Benzin	Otomatik	69.115	http://www.ford.com.tr/
Ford	B-Max	1.6L Ti-VCT 105PS (150 Nm) Trend	1,6	Benzin	Otomatik	64.390	http://www.ford.com.tr/
Ford	C-Max Compact	1.5L EcoBoost 182PS (240 Nm) Titanium	1,5	Benzin	Otomatik	113.870	http://www.ford.com.tr/
Ford	C-Max Compact	1.5L EcoBoost 182PS (240 Nm) Trend	1,5	Benzin	Otomatik	105.595	http://www.ford.com.tr/
Ford	C-Max Compact	1.5L TDCi 120PS (300Nm) Titanium	1,5	DizeL	Otomatik	123.710	http://www.ford.com.tr/
Ford	C-Max Compact	1.5L TDCi 120PS (300Nm) Trend	1,5	DizeL	Otomatik	109.855	http://www.ford.com.tr/
Ford	C-Max Compact	1.6L TDCi  115PS (270Nm) Titanium	1,6	DizeL	Düz	113.810	http://www.ford.com.tr/
Ford	C-Max Compact	1.6L TDCi  115PS (270Nm) Trend	1,6	DizeL	Düz	99.955	http://www.ford.com.tr/
Ford	C-Max Compact	1.6L Ti-VCT 125PS (159 Nm) Trend	1,6	Benzin	Düz	84.120	http://www.ford.com.tr/
Ford	C-Max Grand	1.5L EcoBoost 182PS (240 Nm) Titanium	1,5	Benzin	Otomatik	122.130	http://www.ford.com.tr/
Ford	C-Max Grand	1.5L TDCi 120PS (270Nm) Titanium	1,5	DizeL	Düz	122.690	http://www.ford.com.tr/
Ford	C-Max Grand	1.5L TDCi 120PS (300Nm) Titanium	1,5	DizeL	Otomatik	142.450	http://www.ford.com.tr/
Ford	Fiesta	1.0L Ecoboost 100PS (170 Nm) ST Line 	1,0	Benzin	Otomatik	82.480	http://www.ford.com.tr/
Ford	Fiesta	1.0L Ecoboost 140PS (180 Nm) ST Line 	1,0	Benzin	Düz	82.480	http://www.ford.com.tr/
Ford	Fiesta	1.2L 82PS (114 Nm) Trend	1,2	Benzin	Düz	55.650	http://www.ford.com.tr/
Ford	Fiesta	1.2L 82PS (114 Nm) Trend X	1,2	Benzin	Düz	56.555	http://www.ford.com.tr/
Ford	Fiesta	1.4L  96PS (128 Nm) Titanium	1,4	Benzin	Düz	62.965	http://www.ford.com.tr/
Ford	Fiesta	1.5L TDCi 75PS (185 Nm) Titanium	1,5	DizeL	Düz	75.145	http://www.ford.com.tr/
Ford	Fiesta	1.5L TDCi 75PS (185 Nm) Trend	1,5	DizeL	Düz	68.770	http://www.ford.com.tr/
Ford	Fiesta	1.5L TDCi 75PS (185 Nm) Trend X	1,5	DizeL	Düz	72.050	http://www.ford.com.tr/
Ford	Fiesta	1.6L Ti-VCT  105PS (150 Nm) Titanium	1,6	Benzin	Otomatik	66.980	http://www.ford.com.tr/
Ford	Fiesta	1.6L Ti-VCT  105PS (150 Nm) Trend	1,6	Benzin	Otomatik	62.800	http://www.ford.com.tr/
Ford	Fiesta	1.6L Ti-VCT  105PS (150 Nm) Trend X	1,6	Benzin	Otomatik	63.705	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.0L EcoBoost 125PS (170 Nm) Titanium	1,0	Benzin	Düz	98.170	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.0L EcoBoost 125PS (170 Nm) Titanium	1,0	Benzin	Otomatik	102.880	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.5L TDCi 120PS (300 Nm) Style	1,5	DizeL	Otomatik	108.275	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.5L TDCi 120PS (300 Nm) Titanium	1,5	DizeL	Otomatik	116.860	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.5L TDCi 120PS (300 Nm) Trend X	1,5	DizeL	Otomatik	107.360	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.6L TDCi 115PS (270 Nm) Style	1,6	DizeL	Düz	99.000	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.6L TDCi 115PS (270 Nm) Titanium	1,6	DizeL	Düz	107.585	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.6L TDCi 95PS (230 Nm) Trend X	1,6	DizeL	Düz	98.090	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.6L Ti-VCT 125PS (159 Nm) Style	1,6	Benzin	Düz	82.645	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.6L Ti-VCT 125PS (159 Nm) Style	1,6	Benzin	Otomatik	89.950	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.6L Ti-VCT 125PS (159 Nm) Titanium	1,6	Benzin	Düz	91.120	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.6L Ti-VCT 125PS (159 Nm) Titanium	1,6	Benzin	Otomatik	98.430	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.6L Ti-VCT 125PS (159 Nm) Trend X	1,6	Benzin	Düz	69.390	http://www.ford.com.tr/
Ford	Focus 4 Kapı	1.6L Ti-VCT 125PS (159 Nm) Trend X	1,6	Benzin	Otomatik	84.840	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.0L EcoBoost 125PS (170 Nm) ST Line 	1,0	Benzin	Otomatik	102.640	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.0L EcoBoost 125PS (170 Nm) Titanium	1,0	Benzin	Düz	98.170	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.0L EcoBoost 125PS (170 Nm) Titanium	1,0	Benzin	Otomatik	102.880	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.5L TDCi 120PS (300 Nm) ST Line 	1,5	DizeL	Otomatik	118.505	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.5L TDCi 120PS (300 Nm) Style	1,5	DizeL	Otomatik	108.275	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.5L TDCi 120PS (300 Nm) Titanium	1,5	DizeL	Otomatik	116.860	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.5L TDCi 120PS (300 Nm) Trend X	1,5	DizeL	Otomatik	103.980	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L TDCi 115PS (270 Nm) Style	1,6	DizeL	Düz	99.000	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L TDCi 115PS (270 Nm) Titanium	1,6	DizeL	Düz	107.585	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L TDCi 95PS (230 Nm) Trend X	1,6	DizeL	Düz	94.700	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L Ti-VCT 125PS (159 Nm) ST Line 	1,6	Benzin	Düz	92.480	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L Ti-VCT 125PS (159 Nm) Style	1,6	Benzin	Düz	82.645	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L Ti-VCT 125PS (159 Nm) Style	1,6	Benzin	Otomatik	89.950	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L Ti-VCT 125PS (159 Nm) Titanium	1,6	Benzin	Düz	91.120	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L Ti-VCT 125PS (159 Nm) Titanium	1,6	Benzin	Otomatik	98.430	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L Ti-VCT 125PS (159 Nm) Trend X	1,6	Benzin	Düz	69.390	http://www.ford.com.tr/
Ford	Focus 5 Kapı	1.6L Ti-VCT 125PS (159 Nm) Trend X	1,6	Benzin	Otomatik	84.840	http://www.ford.com.tr/
Ford	Focus Station Wagon	1.5L TDCi 120PS (300 Nm) Style	1,5	DizeL	Otomatik	110.905	http://www.ford.com.tr/
Ford	Focus Station Wagon	1.5L TDCi 120PS (300 Nm) Titanium	1,5	DizeL	Otomatik	119.490	http://www.ford.com.tr/
Ford	Focus Station Wagon	1.5L TDCi 120PS (300 Nm) Trend X	1,5	DizeL	Otomatik	109.990	http://www.ford.com.tr/
Ford	Focus Station Wagon	1.6L TDCi 115PS (270 Nm) Style	1,6	DizeL	Düz	101.630	http://www.ford.com.tr/
Ford	Focus Station Wagon	1.6L TDCi 115PS (270 Nm) Titanium	1,6	DizeL	Düz	110.215	http://www.ford.com.tr/
Ford	Focus Station Wagon	1.6L TDCi 95PS (230 Nm) Trend X	1,6	DizeL	Düz	100.715	http://www.ford.com.tr/
Ford	Galaxy	1.5L EcoBoost 160PS (240 Nm) Style	1,5	Benzin	Düz	169.030	http://www.ford.com.tr/
Ford	Galaxy	2.0L TDCi 180PS (400Nm) Titanium	2,0	Dizel	Otomatik	269.415	http://www.ford.com.tr/
Ford	Kuga	1.5L EcoBoost 182PS (240 Nm) Style	1,5	Benzin	Otomatik	117.000	http://www.ford.com.tr/
Ford	Kuga	1.5L TDCi 120PS 120PS (270Nm) Style	1,5	Dizel	Düz	117.000	http://www.ford.com.tr/
Ford	Kuga	1.5L TDCi 120PS 120PS (270Nm) Titanium	1,5	Dizel	Düz	123.350	http://www.ford.com.tr/
Ford	Kuga	1.5L TDCi 120PS 120PS (300Nm) ST-Line	1,5	Dizel	Otomatik	147.500	http://www.ford.com.tr/
Ford	Kuga	1.5L TDCi 120PS 120PS (300Nm) Style	1,5	Dizel	Otomatik	123.350	http://www.ford.com.tr/
Ford	Kuga	1.5L TDCi 120PS 120PS (300Nm) Titanium	1,5	Dizel	Otomatik	141.000	http://www.ford.com.tr/
Ford	Mondeo 4 Kapı	1.5L EcoBoost 160PS (240 Nm) Style	1,5	Benzin	Otomatik	118.445	http://www.ford.com.tr/
Ford	Mondeo 4 Kapı	1.5L EcoBoost 160PS (240 Nm) Titanium	1,5	Benzin	Otomatik	143.155	http://www.ford.com.tr/
Ford	Mondeo 4 Kapı	1.6L TDCi 115PS (270Nm) Style	1,6	Dizel	Düz	118.445	http://www.ford.com.tr/
Ford	Mondeo 4 Kapı	1.6L TDCi 115PS (270Nm) Titanium	1,6	Dizel	Düz	141.315	http://www.ford.com.tr/
Ford	Mondeo 4 Kapı	2.0L TDCi 180PS (400Nm) Style	2,0	Dizel	Otomatik	197.635	http://www.ford.com.tr/
Ford	Mondeo 4 Kapı	2.0L TDCi 180PS (400Nm) Titanium	2,0	Dizel	Otomatik	222.815	http://www.ford.com.tr/
Ford	Mondeo 5 Kapı	1.5L EcoBoost 160PS (240 Nm) Titanium	1,5	Benzin	Otomatik	146.210	http://www.ford.com.tr/
Ford	Mondeo Station Wagon	1.5L EcoBoost 160PS (240 Nm) Titanium	1,5	Benzin	Otomatik	146.210	http://www.ford.com.tr/
Ford	S-Max	1.5L EcoBoost 160PS (240 Nm) Style	1,5	Benzin	Düz	160.955	http://www.ford.com.tr/
Ford	S-Max	2.0L TDCi 180PS (400Nm) Titanium	2,0	Dizel	Otomatik	256.660	http://www.ford.com.tr/
Honda	Civic Hatchback	1.5L 182PS Sport	1,5	Benzin	Otomatik	100.900	https://honda.com.tr/
Honda	Civic Sedan	1.5L 182PS RS	1,5	Benzin	Otomatik	111.700	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Elegance	1,6	Benzin	Düz	86.450	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Elegance	1,6	Benzin	Otomatik	88.900	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Elegance ECO	1,6	Benzin	Düz	92.200	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Elegance ECO	1,6	Benzin	Otomatik	94.700	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Executive	1,6	Benzin	Otomatik	98.850	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Executive ECO	1,6	Benzin	Düz	102.100	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Executive ECO	1,6	Benzin	Otomatik	104.600	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Premium	1,6	Benzin	Düz	83.250	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Premium ECO	1,6	Benzin	Düz	89.000	https://honda.com.tr/
Honda	Civic Sedan	1.6L 125PS Premium ECO	1,6	Benzin	Otomatik	91.500	https://honda.com.tr/
Honda	CR-V	1.6L 120PS Elegance	1,6	Dizel	Düz	155.300	https://honda.com.tr/
Honda	CR-V	1.6L 120PS Premium	1,6	Dizel	Düz	148.600	https://honda.com.tr/
Honda	CR-V	1.6L 160PS Elegance	1,6	Dizel	Otomatik	172.600	https://honda.com.tr/
Honda	CR-V	1.6L 160PS Executive	1,6	Dizel	Otomatik	181.700	https://honda.com.tr/
Honda	CR-V	1.6L 160PS Executive+	1,6	Dizel	Otomatik	190.050	https://honda.com.tr/
Honda	CR-V	1.6L 160PS Premium	1,6	Dizel	Otomatik	164.800	https://honda.com.tr/
Honda	HR-V	1.5L 130PS Elegance	1,5	Benzin	Düz	104.600	https://honda.com.tr/
Honda	HR-V	1.5L 130PS Elegance	1,5	Benzin	Otomatik	108.800	https://honda.com.tr/
Honda	HR-V	1.5L 130PS Executive	1,5	Benzin	Düz	111.900	https://honda.com.tr/
Honda	HR-V	1.5L 130PS Executive	1,5	Benzin	Otomatik	117.900	https://honda.com.tr/
Honda	HR-V	1.5L 130PS Premium	1,5	Benzin	Düz	96.200	https://honda.com.tr/
Honda	HR-V	1.6L 120PS Elegance	1,6	Dizel	Düz	119.200	https://honda.com.tr/
Honda	HR-V	1.6L 120PS Premium	1,6	Dizel	Düz	110.900	https://honda.com.tr/
Honda	Jazz	1.3L 102PS Dream	1,3	Benzin	Düz	62.400	https://honda.com.tr/
Honda	Jazz	1.3L 102PS Elegance	1,3	Benzin	Düz	74.300	https://honda.com.tr/
Honda	Jazz	1.3L 102PS Elegance	1,3	Benzin	Otomatik	78.400	https://honda.com.tr/
Honda	Jazz	1.3L 102PS Premium	1,3	Benzin	Otomatik	74.200	https://honda.com.tr/
Honda	Type-R	2.0L 310PS Sport	2,0	Benzin	Düz	237.496	https://honda.com.tr/
Hyundai	Accent Blue	1.4 D-CVVT MODE (BENZİNLİ)	1,4	Benzin	Düz	59.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.4 D-CVVT MODE PLUS (BENZİNLİ)	1,4	Benzin	Düz	59.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.4 D-CVVT MODE PLUS CVT OTM. (BENZİNLİ)	1,4	Benzin	Otomatik	64.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.4 D-CVVT PRIME (BENZİNLİ)	1,4	Benzin	Düz	65.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.4 D-CVVT PRIME CVT OTM. (BENZİNLİ)	1,4	Benzin	Otomatik	70.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.6 CRDI MODE (DİZEL)	1,6	Dizel	Düz	75.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.6 CRDI MODE DCT (DİZEL)	1,6	Dizel	Otomatik	83.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.6 CRDI MODE PLUS (DİZEL)	1,6	Dizel	Düz	75.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.6 CRDI MODE PLUS DCT (DİZEL)	1,6	Dizel	Otomatik	83.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.6 CRDI PRIME (DİZEL)	1,6	Dizel	Düz	81.900	http://www.hyundai.com.tr
Hyundai	Accent Blue	1.6 CRDI PRIME DCT (DİZEL)	1,6	Dizel	Otomatik	89.900	http://www.hyundai.com.tr
Hyundai	Elantra	1.6 CRDi ELITE (DİZEL)	1,6	Dizel	Düz	96.900	http://www.hyundai.com.tr
Hyundai	Elantra	1.6 CRDi ELITE DCT (DİZEL)	1,6	Dizel	Otomatik	103.900	http://www.hyundai.com.tr
Hyundai	Elantra	1.6 CRDi ELITE PLUS DCT (DİZEL)	1,6	Dizel	Otomatik	107.900	http://www.hyundai.com.tr
Hyundai	Elantra	1.6 CRDi ELITE PLUS DCT (SUNROOF) (DİZEL)	1,6	Dizel	Otomatik	110.400	http://www.hyundai.com.tr
Hyundai	Elantra	1.6 D-CVVT STYLE (BENZİNLİ)	1,6	Benzin	Düz	73.000	http://www.hyundai.com.tr
Hyundai	Elantra	1.6 D-CVVT STYLE OTM. (BENZİNLİ)	1,6	Benzin	Otomatik	79.000	http://www.hyundai.com.tr
Hyundai	i10	1.0 D-CVVT JUMP (BENZİNLİ)	1,0	Benzin	Düz	46.200	http://www.hyundai.com.tr
Hyundai	i10	1.0 D-CVVT JUMP OTM. (BENZİNLİ)	1,0	Benzin	Otomatik	51.400	http://www.hyundai.com.tr
Hyundai	i10	1.0 D-CVVT STYLE OTM. (BENZİNLİ)	1,0	Benzin	Otomatik	54.400	http://www.hyundai.com.tr
Hyundai	i10	1.2 D-CVVT ELITE OTM. (BENZİNLİ)	1,2	Benzin	Otomatik	57.900	http://www.hyundai.com.tr
Hyundai	i10	1.2 D-CVVT STAR OTM. (BENZİNLİ)	1,2	Benzin	Otomatik	61.900	http://www.hyundai.com.tr
Hyundai	i20	1.0 T-GDI STAR (BENZİNLİ) 	1,0	Benzin	Düz	67.900	http://www.hyundai.com.tr
Hyundai	i20	1.2 MPI ELITE (BENZİNLİ)	1,2	Benzin	Düz	62.400	http://www.hyundai.com.tr
Hyundai	i20	1.2 MPI JUMP (BENZİNLİ)	1,2	Benzin	Düz	52.900	http://www.hyundai.com.tr
Hyundai	i20	1.2 MPI STYLE (BENZİNLİ)	1,2	Benzin	Düz	58.400	http://www.hyundai.com.tr
Hyundai	i20	1.4 CRDi ELITE (DİZEL)	1,4	Dizel	Düz	74.900	http://www.hyundai.com.tr
Hyundai	i20	1.4 CRDi JUMP (DİZEL)	1,4	Dizel	Düz	64.400	http://www.hyundai.com.tr
Hyundai	i20	1.4 CRDi STYLE (DİZEL)	1,4	Dizel	Düz	68.400	http://www.hyundai.com.tr
Hyundai	i20	1.4 MPI ELITE OTM. (BENZİNLİ)	1,4	Benzin	Otomatik	67.900	http://www.hyundai.com.tr
Hyundai	i20	1.4 MPI JUMP OTM. (BENZİNLİ)	1,4	Benzin	Otomatik	59.900	http://www.hyundai.com.tr
Hyundai	i20	1.4 MPI STAR OTM. (BENZİNLİ)  	1,4	Benzin	Otomatik	68.900	http://www.hyundai.com.tr
Hyundai	i20	1.4 MPI STYLE OTM. (BENZİNLİ)	1,4	Benzin	Otomatik	63.900	http://www.hyundai.com.tr
Hyundai	i20 Active	1.0 T-GDI ELITE (BENZİNLİ)	1,0	Benzin	Düz	68.400	http://www.hyundai.com.tr
Hyundai	i20 Active	1.4 MPI ELITE OTM. (BENZİNLİ)	1,4	Benzin	Otomatik	69.400	http://www.hyundai.com.tr
Hyundai	i20 Coupe	1.4 MPI (BENZİNLİ)	1,4	Benzin	Düz	63.400	http://www.hyundai.com.tr
Hyundai	i20 Coupe	1.4 MPI OTM. (BENZİNLİ)	1,4	Benzin	Otomatik	68.400	http://www.hyundai.com.tr
Hyundai	i30	1.4 MPI BLUE DRIVE (BENZİNLİ)	1,4	Benzin	Düz	68.400	http://www.hyundai.com.tr
Hyundai	i30	1.6 CRDi BLUE DRIVE (DİZEL)	1,6	Dizel	Düz	80.100	http://www.hyundai.com.tr
Hyundai	i30	1.6 CRDi BLUE DRIVE DCT (DİZEL)	1,6	Dizel	Otomatik	85.100	http://www.hyundai.com.tr
Hyundai	i30	1.6 CRDi ELITE (DİZEL)	1,6	Dizel	Düz	92.200	http://www.hyundai.com.tr
Hyundai	i30	1.6 CRDi ELITE DCT (DİZEL)	1,6	Dizel	Otomatik	97.100	http://www.hyundai.com.tr
Hyundai	i30	1.6 CRDi STYLE (DİZEL)	1,6	Dizel	Düz	84.100	http://www.hyundai.com.tr
Hyundai	i30	1.6 CRDi STYLE DCT (DİZEL)	1,6	Dizel	Otomatik	89.100	http://www.hyundai.com.tr
Hyundai	i30	1.6 CRDi STYLE DESIGN PACK DCT (DİZEL)	1,6	Dizel	Otomatik	93.100	http://www.hyundai.com.tr
Hyundai	i30	1.6 GDI ELITE (BENZİNLİ)	1,6	Benzin	Düz	83.500	http://www.hyundai.com.tr
Hyundai	i30	1.6 GDI ELITE DCT (BENZİNLİ)	1,6	Benzin	Otomatik	88.500	http://www.hyundai.com.tr
Hyundai	i30	1.6 GDI STYLE (BENZİNLİ)	1,6	Benzin	Düz	75.500	http://www.hyundai.com.tr
Hyundai	i30	1.6 GDI STYLE DCT (BENZİNLİ)	1,6	Benzin	Otomatik	80.500	http://www.hyundai.com.tr
Hyundai	i30	1.6 GDI STYLE DESIGN PACK DCT (BENZİNLİ)	1,6	Benzin	Otomatik	84.500	http://www.hyundai.com.tr
Hyundai	i30	1.6 TURBO GDI SPORT (BENZİNLİ)	1,6	Benzin	Düz	94.500	http://www.hyundai.com.tr
Hyundai	i30 CW	1.6 CRDi ELITE DCT (DİZEL)	1,6	Dizel	Otomatik	98.900	http://www.hyundai.com.tr
Hyundai	i30 CW	1.6 CRDi STYLE (DİZEL)	1,6	Dizel	Düz	85.900	http://www.hyundai.com.tr
Hyundai	i30 CW	1.6 CRDi STYLE DCT (DİZEL)	1,6	Dizel	Otomatik	90.900	http://www.hyundai.com.tr
Hyundai	Santa Fe	2.0 CRDi (DİZEL) 6 İLERİ OTOMATİK SHIFTRONIC	2,0	Dizel	Otomatik	297.900	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 GDI ELITE OTM. (BENZİNLİ)	1,6	Benzin	Otomatik	108.400	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 GDI STYLE (BENZİNLİ)	1,6	Benzin	Düz	89.900	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 GDI STYLE OTM. (BENZİNLİ)	1,6	Benzin	Otomatik	96.400	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 T-GDI ELITE (BENZİNLİ)	1,6	Benzin	Düz	112.900	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 T-GDI ELITE 4X2 DCT (BENZİNLİ)	1,6	Benzin	Otomatik	118.900	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 T-GDI ELITE 4X4 DCT (BENZİNLİ)	1,6	Benzin	Otomatik	124.900	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 T-GDI ELITE PLUS 4X2 DCT (BENZİNLİ)	1,6	Benzin	Otomatik	137.900	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 T-GDI ELITE PLUS 4X4 DCT (BENZİNLİ)	1,6	Benzin	Otomatik	144.400	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 T-GDI ELITE PLUS 4X4 DCT RED PACK (BENZİNLİ)	1,6	Benzin	Otomatik	144.400	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 T-GDI STYLE (BENZİNLİ)	1,6	Benzin	Düz	100.900	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 T-GDI STYLE 4X2 DCT (BENZİNLİ)	1,6	Benzin	Otomatik	106.900	http://www.hyundai.com.tr
Hyundai	Tucson	1.6 T-GDI STYLE 4X4 DCT (BENZİNLİ)	1,6	Benzin	Otomatik	112.900	http://www.hyundai.com.tr
Hyundai	Tucson	2.0 CRDi EXECUTIVE 4X4 OTM. (DİZEL)	2,0	Dizel	Otomatik	205.500	http://www.hyundai.com.tr
Infiniti	Q30	1.5 D 109 BG Premium 	1,5	Dizel	Otomatik	174.896	http://infiniti.com.tr/
Infiniti	Q30	1.5 D 109 BG Premium City Black	1,5	Dizel	Otomatik	195.191	http://infiniti.com.tr/
Infiniti	Q30	1.5 D 109 BG Premium City Black - Sport	1,5	Dizel	Otomatik	199.474	http://infiniti.com.tr/
Infiniti	Q30	1.6 P 156 BG Premium 	1,6	Benzin	Otomatik	164.683	http://infiniti.com.tr/
Infiniti	Q30	1.6 P 156 BG Premium Tech	1,6	Benzin	Otomatik	193.543	http://infiniti.com.tr/
Infiniti	Q30	1.6 P 156 BG Premium Tech - Theme 	1,6	Benzin	Otomatik	195.191	http://infiniti.com.tr/
Infiniti	Q30	1.6 P 156 BG Sport 	1,6	Benzin	Otomatik	183.989	http://infiniti.com.tr/
Infiniti	Q50	2.0 T 211 BG Premium 	2,0	Benzin	Otomatik	256.717	http://infiniti.com.tr/
Infiniti	Q50	2.0 T 211 BG Sport Tech	2,0	Benzin	Otomatik	299.634	http://infiniti.com.tr/
Isuzu	D-Max	2.5L 163 PS 4x2 LIMITED 6M/T Çift Kabin	2,5	Dizel	Düz	111.280	http://www.isuzu.com.tr/
Isuzu	D-Max	2.5L 163 PS 4x2 TR 6M/T Çift Kabin	2,5	Dizel	Düz	86.050	http://www.isuzu.com.tr/
Isuzu	D-Max	2.5L 163 PS 4x4 LIMITED 6M/T Çift Kabin	2,5	Dizel	Düz	115.509	http://www.isuzu.com.tr/
Isuzu	D-Max	2.5L 163 PS 4x4 TR 6M/T Çift Kabin	2,5	Dizel	Düz	111.229	http://www.isuzu.com.tr/
Isuzu	D-Max	2.5L 163 PS 4x4 V-CROSS 5A/T Çift Kabin	2,5	Dizel	Otomatik	141.196	http://www.isuzu.com.tr/
